2024-01-26 13:49:33,320 - INFO - Opción errónea, inténtelo otra vez.
2024-01-26 13:50:48,081 - INFO - Opción errónea, inténtelo otra vez.
2024-01-26 13:50:53,571 - INFO - Opción errónea, inténtelo otra vez.
2024-01-26 15:12:53,294 - INFO - Recuerde utilizar el comando: python Apollo11.py --opcion valor_cambiado, para modificar valores desde consola.

De lo contrario, continue con el siguiente Menu:
2024-01-27 15:00:59,419 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,419 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:59,419 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:59,421 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:59,472 - INFO - Se ha generado un hash
2024-01-27 15:00:59,472 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,472 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,472 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:59,472 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:59,475 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:59,526 - INFO - Se ha generado un hash
2024-01-27 15:00:59,526 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,526 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,526 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:59,526 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:59,528 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:59,579 - INFO - Se ha generado un hash
2024-01-27 15:00:59,580 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,580 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,580 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:59,580 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:59,582 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:59,633 - INFO - Se ha generado un hash
2024-01-27 15:00:59,633 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,633 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,633 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:59,633 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:59,635 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:59,686 - INFO - Se ha generado un hash
2024-01-27 15:00:59,687 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,687 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,687 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:59,687 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:59,691 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:59,743 - INFO - Se ha generado un hash
2024-01-27 15:00:59,743 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,743 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,743 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:59,743 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:59,744 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:59,795 - INFO - Se ha generado un hash
2024-01-27 15:00:59,795 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,796 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,796 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:59,796 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:59,798 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:59,850 - INFO - Se ha generado un hash
2024-01-27 15:00:59,850 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,850 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,850 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:59,850 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:59,852 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:59,903 - INFO - Se ha generado un hash
2024-01-27 15:00:59,903 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,903 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,903 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:59,903 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:59,905 - INFO - Se ha generado archivos correctamente
2024-01-27 15:00:59,956 - INFO - Se ha generado un hash
2024-01-27 15:00:59,956 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,956 - INFO - Listado de misiones Creado
2024-01-27 15:00:59,956 - INFO - Lista de dispositivos desplegada
2024-01-27 15:00:59,956 - INFO - Listado de estados generado correctamente
2024-01-27 15:00:59,960 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:00,011 - INFO - Se ha generado un hash
2024-01-27 15:01:00,011 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,011 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,011 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:00,011 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:00,014 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:00,069 - INFO - Se ha generado un hash
2024-01-27 15:01:00,069 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,069 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,069 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:00,069 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:00,072 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:00,123 - INFO - Se ha generado un hash
2024-01-27 15:01:00,123 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,123 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,123 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:00,123 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:00,125 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:00,178 - INFO - Se ha generado un hash
2024-01-27 15:01:00,178 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,178 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,178 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:00,178 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:00,181 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:00,232 - INFO - Se ha generado un hash
2024-01-27 15:01:00,232 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,232 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,232 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:00,232 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:00,234 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:00,286 - INFO - Se ha generado un hash
2024-01-27 15:01:00,286 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,286 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,286 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:00,286 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:00,288 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:00,339 - INFO - Se ha generado un hash
2024-01-27 15:01:00,339 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,339 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,339 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:00,339 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:00,342 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:00,394 - INFO - Se ha generado un hash
2024-01-27 15:01:00,394 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,394 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,394 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:00,394 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:00,397 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:00,449 - INFO - Se ha generado un hash
2024-01-27 15:01:00,449 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,449 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,449 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:00,449 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:00,452 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:00,503 - INFO - Se ha generado un hash
2024-01-27 15:01:00,503 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,504 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,504 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:00,504 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:00,506 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:00,557 - INFO - Se ha generado un hash
2024-01-27 15:01:00,557 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,557 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,557 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:00,557 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:00,559 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:00,611 - INFO - Se ha generado un hash
2024-01-27 15:01:00,611 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,611 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,611 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:00,611 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:00,615 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:00,666 - INFO - Se ha generado un hash
2024-01-27 15:01:00,666 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,666 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,666 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:00,666 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:00,669 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:00,721 - INFO - Se ha generado un hash
2024-01-27 15:01:00,721 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,721 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,721 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:00,722 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:00,724 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:00,776 - INFO - Se ha generado un hash
2024-01-27 15:01:00,776 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,776 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,776 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:00,776 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:00,778 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:00,830 - INFO - Se ha generado un hash
2024-01-27 15:01:00,830 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,830 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,830 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:00,830 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:00,834 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:00,886 - INFO - Se ha generado un hash
2024-01-27 15:01:00,886 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,886 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,886 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:00,886 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:00,888 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:00,939 - INFO - Se ha generado un hash
2024-01-27 15:01:00,939 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,939 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,939 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:00,939 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:00,942 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:00,994 - INFO - Se ha generado un hash
2024-01-27 15:01:00,994 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,994 - INFO - Listado de misiones Creado
2024-01-27 15:01:00,994 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:00,994 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:00,997 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:01,048 - INFO - Se ha generado un hash
2024-01-27 15:01:01,048 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,048 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,048 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:01,048 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:01,051 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:01,101 - INFO - Se ha generado un hash
2024-01-27 15:01:01,102 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,102 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,102 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:01,102 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:01,104 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:01,155 - INFO - Se ha generado un hash
2024-01-27 15:01:01,155 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,155 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,155 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:01,155 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:01,158 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:01,210 - INFO - Se ha generado un hash
2024-01-27 15:01:01,210 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,210 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,210 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:01,210 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:01,212 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:01,263 - INFO - Se ha generado un hash
2024-01-27 15:01:01,264 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,264 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,264 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:01,264 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:01,267 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:01,318 - INFO - Se ha generado un hash
2024-01-27 15:01:01,318 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,318 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,318 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:01,318 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:01,322 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:01,374 - INFO - Se ha generado un hash
2024-01-27 15:01:01,374 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,374 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,374 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:01,374 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:01,376 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:01,427 - INFO - Se ha generado un hash
2024-01-27 15:01:01,427 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,427 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,427 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:01,427 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:01,429 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:01,481 - INFO - Se ha generado un hash
2024-01-27 15:01:01,481 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,481 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,481 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:01,481 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:01,484 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:01,535 - INFO - Se ha generado un hash
2024-01-27 15:01:01,535 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,535 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,535 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:01,535 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:01,537 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:01,588 - INFO - Se ha generado un hash
2024-01-27 15:01:01,588 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,588 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,588 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:01,588 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:01,592 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:01,643 - INFO - Se ha generado un hash
2024-01-27 15:01:01,643 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,643 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,644 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:01,644 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:01,646 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:01,697 - INFO - Se ha generado un hash
2024-01-27 15:01:01,697 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,697 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,697 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:01,697 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:01,699 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:01,750 - INFO - Se ha generado un hash
2024-01-27 15:01:01,750 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,750 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,750 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:01,750 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:01,752 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:01,803 - INFO - Se ha generado un hash
2024-01-27 15:01:01,803 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,803 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,803 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:01,803 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:01,805 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:01,856 - INFO - Se ha generado un hash
2024-01-27 15:01:01,856 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,856 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,856 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:01,856 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:01,857 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:01,908 - INFO - Se ha generado un hash
2024-01-27 15:01:01,908 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,909 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,909 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:01,909 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:01,911 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:01,962 - INFO - Se ha generado un hash
2024-01-27 15:01:01,962 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,962 - INFO - Listado de misiones Creado
2024-01-27 15:01:01,962 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:01,962 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:01,965 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:02,017 - INFO - Se ha generado un hash
2024-01-27 15:01:02,017 - INFO - Listado de misiones Creado
2024-01-27 15:01:02,017 - INFO - Listado de misiones Creado
2024-01-27 15:01:02,017 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:02,017 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:02,020 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:02,070 - INFO - Se ha generado un hash
2024-01-27 15:01:02,070 - INFO - Listado de misiones Creado
2024-01-27 15:01:02,070 - INFO - Listado de misiones Creado
2024-01-27 15:01:02,070 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:02,070 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:02,071 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:02,124 - INFO - Se ha generado un hash
2024-01-27 15:01:02,124 - INFO - Listado de misiones Creado
2024-01-27 15:01:02,124 - INFO - Listado de misiones Creado
2024-01-27 15:01:02,124 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:02,124 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:02,127 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:02,178 - INFO - Se ha generado un hash
2024-01-27 15:01:02,178 - INFO - Listado de misiones Creado
2024-01-27 15:01:02,178 - INFO - Listado de misiones Creado
2024-01-27 15:01:02,178 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:02,178 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:02,181 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:02,234 - INFO - Iteracion 1Completada.
2024-01-27 15:01:22,237 - INFO - Cantidad Maxima de archivos tomados correctamente
2024-01-27 15:01:22,238 - INFO - Cantidad minima de archivos tomados correctamente
2024-01-27 15:01:22,242 - INFO - Archivos de esta iteración: 67
2024-01-27 15:01:22,243 - INFO - Se ha generado un hash
2024-01-27 15:01:22,243 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,243 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,243 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:22,243 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:22,244 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:22,295 - INFO - Se ha generado un hash
2024-01-27 15:01:22,295 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,295 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,295 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:22,295 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:22,297 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:22,348 - INFO - Se ha generado un hash
2024-01-27 15:01:22,348 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,348 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,348 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:22,348 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:22,350 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:22,402 - INFO - Se ha generado un hash
2024-01-27 15:01:22,402 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,402 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,402 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:22,402 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:22,409 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:22,460 - INFO - Se ha generado un hash
2024-01-27 15:01:22,460 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,460 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,460 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:22,460 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:22,465 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:22,516 - INFO - Se ha generado un hash
2024-01-27 15:01:22,516 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,516 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,517 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:22,517 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:22,520 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:22,572 - INFO - Se ha generado un hash
2024-01-27 15:01:22,572 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,572 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,572 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:22,573 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:22,576 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:22,628 - INFO - Se ha generado un hash
2024-01-27 15:01:22,628 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,628 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,628 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:22,628 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:22,630 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:22,682 - INFO - Se ha generado un hash
2024-01-27 15:01:22,682 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,682 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,682 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:22,682 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:22,686 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:22,738 - INFO - Se ha generado un hash
2024-01-27 15:01:22,738 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,739 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,739 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:22,739 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:22,742 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:22,792 - INFO - Se ha generado un hash
2024-01-27 15:01:22,792 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,793 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,793 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:22,793 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:22,796 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:22,848 - INFO - Se ha generado un hash
2024-01-27 15:01:22,848 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,848 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,848 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:22,848 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:22,851 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:22,902 - INFO - Se ha generado un hash
2024-01-27 15:01:22,903 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,903 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,903 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:22,903 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:22,909 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:22,960 - INFO - Se ha generado un hash
2024-01-27 15:01:22,961 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,961 - INFO - Listado de misiones Creado
2024-01-27 15:01:22,961 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:22,961 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:22,965 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:23,017 - INFO - Se ha generado un hash
2024-01-27 15:01:23,017 - INFO - Listado de misiones Creado
2024-01-27 15:01:23,017 - INFO - Listado de misiones Creado
2024-01-27 15:01:23,017 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:23,017 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:23,022 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:23,073 - INFO - Se ha generado un hash
2024-01-27 15:01:23,073 - INFO - Listado de misiones Creado
2024-01-27 15:01:23,073 - INFO - Listado de misiones Creado
2024-01-27 15:01:23,073 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:23,073 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:23,077 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:23,129 - INFO - Se ha generado un hash
2024-01-27 15:01:23,129 - INFO - Listado de misiones Creado
2024-01-27 15:01:23,129 - INFO - Listado de misiones Creado
2024-01-27 15:01:23,129 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:23,129 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:23,134 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:23,185 - INFO - Se ha generado un hash
2024-01-27 15:01:23,185 - INFO - Listado de misiones Creado
2024-01-27 15:01:23,185 - INFO - Listado de misiones Creado
2024-01-27 15:01:23,185 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:23,185 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:23,190 - INFO - Se ha generado archivos correctamente
2024-01-27 15:01:23,241 - INFO - Se ha generado un hash
2024-01-27 15:01:23,242 - INFO - Listado de misiones Creado
2024-01-27 15:01:23,242 - INFO - Listado de misiones Creado
2024-01-27 15:01:23,242 - INFO - Lista de dispositivos desplegada
2024-01-27 15:01:23,242 - INFO - Listado de estados generado correctamente
2024-01-27 15:01:23,244 - INFO - Se ha generado archivos correctamente
